,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
1,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
2,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
3,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
4,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
5,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
6,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
7,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
8,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
9,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
10,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
11,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
12,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
13,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
14,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
15,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
16,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
17,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
18,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
19,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
20,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
21,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
22,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
23,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
24,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
25,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
26,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
27,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
28,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
29,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
30,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
31,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
32,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
33,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
34,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
35,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
36,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
37,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
38,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
39,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
40,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
41,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
42,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
43,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
44,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
45,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
46,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
47,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
48,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
49,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
50,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
51,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
52,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
53,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
54,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
55,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
56,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
57,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
58,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
59,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
60,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
61,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
62,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
63,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
64,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
65,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
66,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
67,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
68,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
69,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
70,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
71,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
72,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
73,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
74,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
75,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
76,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
77,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
78,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
79,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
80,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
81,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
82,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
83,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
84,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
85,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
86,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
87,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
88,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
89,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
90,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
91,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
92,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
93,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
94,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
95,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
96,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
97,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
98,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
99,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
100,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
101,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
102,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
103,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
104,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
105,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
106,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
107,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
108,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
109,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
110,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
111,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
112,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
113,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
114,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
115,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
116,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
117,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
118,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
119,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
120,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
121,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
122,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
123,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
124,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
125,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
126,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
127,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
128,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
129,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
130,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
131,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
132,50165.0,50165.0,49756.0,35974.0,28755.0,24302.0,21428.0,19479.0,18171.0,17160.0,16463.0,15925.0,15540.0,15277.0,15063.0,15011.0,14961.0,15129.0,15595.0,16652.0
